Node, InDeg, OutDeg, CloseCent, BetwnCent
89, 36, 32, 0.5452196382428941, 0.004096330555881093
90, 38, 31, 0.5494791666666666, 0.003990156627758364
91, 26, 39, 0.5301507537688442, 0.0035157780525138503
92, 34, 42, 0.5424164524421594, 0.0050437332817143505
93, 34, 40, 0.5438144329896907, 0.004893044424270106
94, 37, 28, 0.548051948051948, 0.003274985727113513
95, 37, 41, 0.5466321243523317, 0.005510527521556579
96, 40, 42, 0.5523560209424084, 0.005821372224319493
97, 36, 35, 0.5452196382428941, 0.004067317619998396
98, 40, 36, 0.5523560209424084, 0.005378414492104651
99, 31, 33, 0.5396419437340153, 0.0034766233663613
100, 35, 35, 0.5438144329896907, 0.004255492539892782
101, 29, 37, 0.5355329949238579, 0.003361985563332023
102, 31, 33, 0.5382653061224489, 0.003313030282404027
103, 30, 31, 0.5368956743002544, 0.003211599006204646
104, 39, 40, 0.5509138381201044, 0.005498836586723428
105, 35, 31, 0.5452196382428941, 0.003425640208189484
106, 28, 28, 0.5355329949238579, 0.0027097820485489903
107, 34, 31, 0.5438144329896907, 0.0038357871719657062
108, 40, 32, 0.5523560209424084, 0.004682157969441881
109, 37, 27, 0.5466321243523317, 0.003235244275317969
110, 38, 43, 0.5494791666666666, 0.005527621731677231
111, 35, 35, 0.5452196382428941, 0.004451009519222045
112, 43, 26, 0.5567282321899736, 0.003919790181166883
113, 35, 35, 0.5452196382428941, 0.004405885771812904
114, 28, 44, 0.5341772151898734, 0.004041327323981133
115, 36, 38, 0.5466321243523317, 0.004496315701635327
116, 31, 32, 0.5382653061224489, 0.003448163739415434
117, 32, 44, 0.541025641025641, 0.004938898072264593
118, 41, 34, 0.5538057742782152, 0.004352962233292097
119, 33, 44, 0.541025641025641, 0.005447068944962775
120, 41, 29, 0.5538057742782152, 0.004275628452789568
121, 34, 37, 0.5438144329896907, 0.004309812900999394
122, 31, 25, 0.5396419437340153, 0.0025448204206649024
123, 31, 44, 0.5382653061224489, 0.004759288682938849
124, 34, 28, 0.5438144329896907, 0.003593553795186
125, 28, 39, 0.5355329949238579, 0.0036005107117659686
126, 29, 29, 0.5341772151898734, 0.0029473208636381747
127, 31, 35, 0.5355329949238579, 0.00395583198751035
128, 34, 32, 0.5438144329896907, 0.003897290256409472
129, 40, 30, 0.5523560209424084, 0.004122079914060559
130, 36, 29, 0.5466321243523317, 0.0034908424713670813
131, 24, 29, 0.5261845386533666, 0.002318589466710219
132, 37, 30, 0.5466321243523317, 0.003749952939782284
133, 29, 34, 0.5341772151898734, 0.0035142947371254256
134, 29, 31, 0.5341772151898734, 0.0029599115873897453
135, 38, 36, 0.5494791666666666, 0.004315950180504189
136, 34, 38, 0.541025641025641, 0.0044724894857641265
137, 34, 34, 0.5438144329896907, 0.0039155780365428255
138, 30, 33, 0.5382653061224489, 0.003370773162288685
139, 36, 34, 0.5452196382428941, 0.004284032692082721
140, 32, 41, 0.541025641025641, 0.00446841540864424
141, 31, 33, 0.5396419437340153, 0.0034242507213048993
142, 28, 41, 0.5341772151898734, 0.004086349469708034
143, 37, 26, 0.548051948051948, 0.003508315645468648
144, 39, 35, 0.5509138381201044, 0.00476091614836595
145, 34, 35, 0.5438144329896907, 0.004392402823003163
146, 38, 42, 0.5494791666666666, 0.00514031936625081
147, 39, 44, 0.5509138381201044, 0.0061196012393434284
148, 33, 22, 0.5424164524421594, 0.002427827875778881
149, 35, 30, 0.5452196382428941, 0.003232805948361349
150, 41, 36, 0.5538057742782152, 0.004846009786888647
151, 30, 30, 0.5368956743002544, 0.003213598117843787
152, 36, 33, 0.5452196382428941, 0.004182106668536769
153, 43, 33, 0.5567282321899736, 0.004902307279709478
154, 38, 35, 0.5494791666666666, 0.004640350636784642
155, 39, 40, 0.5509138381201044, 0.005489951066214862
156, 27, 32, 0.5328282828282829, 0.00303295276105008
157, 33, 31, 0.541025641025641, 0.0038522051626878164
158, 37, 35, 0.548051948051948, 0.004664779280392371
159, 36, 44, 0.5466321243523317, 0.005414894624673156
160, 46, 36, 0.5596816976127321, 0.005553372347088952
161, 31, 30, 0.5382653061224489, 0.0029754216350455693
162, 35, 35, 0.5438144329896907, 0.004626056682886445
163, 33, 34, 0.5424164524421594, 0.0040874613421119955
164, 31, 35, 0.5382653061224489, 0.004144605632258399
165, 26, 35, 0.5314861460957179, 0.0030317577939495775
166, 30, 27, 0.5382653061224489, 0.0029969712747935054
167, 29, 35, 0.5355329949238579, 0.003440799838063911
168, 39, 34, 0.5509138381201044, 0.004991755969817502
169, 30, 38, 0.5368956743002544, 0.003735204699129744
170, 32, 30, 0.5396419437340153, 0.00328339852131297
171, 37, 24, 0.548051948051948, 0.0031348124902512288
172, 33, 37, 0.541025641025641, 0.00427599562939668
173, 42, 36, 0.5552631578947368, 0.005435551839533157
174, 36, 34, 0.5452196382428941, 0.00447052745060951
175, 35, 48, 0.5452196382428941, 0.005618493277500434
176, 36, 32, 0.5466321243523317, 0.004077566435704257
177, 36, 33, 0.5452196382428941, 0.003955732006340121
178, 37, 35, 0.5466321243523317, 0.004649478572001669
179, 41, 31, 0.5538057742782152, 0.004497930110292434
180, 31, 36, 0.5382653061224489, 0.004135942588387617
181, 34, 27, 0.5424164524421594, 0.0035492519621989536
182, 35, 32, 0.5452196382428941, 0.004390929694581658
183, 30, 37, 0.5368956743002544, 0.00380021052601912
184, 35, 36, 0.5438144329896907, 0.004298000080441372
185, 37, 37, 0.5466321243523317, 0.004552188660739047
186, 41, 31, 0.5538057742782152, 0.0042683839325028654
187, 39, 40, 0.5509138381201044, 0.005539291767764795
188, 33, 43, 0.5424164524421594, 0.005074049901464899
189, 28, 30, 0.5341772151898734, 0.003141782048927173
190, 42, 32, 0.5552631578947368, 0.004490128421739057
191, 34, 27, 0.5424164524421594, 0.0034320349238207313
192, 40, 38, 0.5523560209424084, 0.005413626648097108
193, 26, 40, 0.5314861460957179, 0.003754915075339667
194, 45, 36, 0.5596816976127321, 0.005593169618159595
195, 35, 47, 0.5452196382428941, 0.00596438781824546
196, 35, 36, 0.5452196382428941, 0.004240324106716288
197, 32, 35, 0.5396419437340153, 0.003873951082325067
198, 30, 30, 0.5368956743002544, 0.0031557104234514848
199, 39, 30, 0.5509138381201044, 0.004159636889914824
200, 31, 24, 0.5396419437340153, 0.002654947702128189
201, 39, 28, 0.5509138381201044, 0.0039058399426316645
202, 46, 33, 0.5611702127659575, 0.005383267610339326
203, 45, 34, 0.5596816976127321, 0.0052701889932725106
204, 23, 35, 0.5248756218905473, 0.0029457066392752033
205, 34, 40, 0.5438144329896907, 0.004601281406550991
206, 28, 34, 0.5355329949238579, 0.0032769193222779527
207, 37, 37, 0.548051948051948, 0.004731311838081805
208, 33, 29, 0.5424164524421594, 0.003140609281492793
209, 38, 29, 0.5494791666666666, 0.003759751583434907
210, 32, 37, 0.541025641025641, 0.003972263263210963
211, 27, 34, 0.5314861460957179, 0.003273436747393856
