Node, InDeg, OutDeg, CloseCent, BetwnCent
40, 89, 151, 0.6336336336336337, 0.007599489674732854
41, 58, 153, 0.5780821917808219, 0.0041523076112947605
42, 86, 80, 0.6279761904761905, 0.004093944007822631
43, 89, 100, 0.6317365269461078, 0.004566494770913423
44, 96, 87, 0.647239263803681, 0.004140432688641276
45, 88, 121, 0.6298507462686567, 0.005233449029644138
46, 74, 54, 0.6045845272206304, 0.001969748903014128
47, 94, 76, 0.6413373860182371, 0.0037809840948725797
48, 87, 47, 0.6298507462686567, 0.0020257183982548108
49, 101, 24, 0.65527950310559, 0.0015198687000257994
50, 66, 154, 0.5910364145658263, 0.005368912883005956
51, 63, 80, 0.5828729281767956, 0.0019793146198897487
52, 78, 38, 0.6133720930232558, 0.001961456430868129
53, 84, 57, 0.6242603550295858, 0.002193502135882457
54, 73, 133, 0.6028571428571429, 0.004423928309544548
55, 63, 73, 0.5844875346260388, 0.0014873992371822163
56, 89, 141, 0.6317365269461078, 0.00663495812548083
57, 87, 37, 0.6298507462686567, 0.0018376378931167564
58, 58, 48, 0.5765027322404371, 0.0016989237837180568
59, 74, 73, 0.6045845272206304, 0.0029567679189512596
60, 69, 117, 0.596045197740113, 0.0040489970619921765
61, 82, 138, 0.6187683284457478, 0.005206523356460734
62, 87, 36, 0.6279761904761905, 0.0011799431357582273
63, 78, 117, 0.6115942028985507, 0.004813777147140288
64, 65, 151, 0.5893854748603352, 0.004359404046362058
65, 115, 104, 0.6872964169381107, 0.006383238726260019
66, 65, 39, 0.5893854748603352, 0.0012794558239940998
67, 71, 53, 0.5977337110481586, 0.0018369155648797497
68, 71, 44, 0.5977337110481586, 0.0010112562126738211
69, 66, 75, 0.5910364145658263, 0.001914512880464817
70, 72, 102, 0.5994318181818182, 0.003713235743683207
71, 78, 88, 0.6098265895953757, 0.0029767723722414563
72, 99, 32, 0.653250773993808, 0.0011869317627531454
73, 114, 126, 0.6828478964401294, 0.0075317114590162035
74, 73, 69, 0.6028571428571429, 0.0021193279209419133
75, 103, 124, 0.659375, 0.006705772262166268
76, 73, 102, 0.6011396011396012, 0.0028911010848079147
77, 64, 13, 0.5877437325905293, 0.0004055455172652548
78, 74, 34, 0.6063218390804598, 0.0008214875464961322
79, 59, 31, 0.581267217630854, 0.0013234947306965752
80, 86, 56, 0.6279761904761905, 0.0021455094620683726
81, 79, 87, 0.6115942028985507, 0.002859373823100544
82, 97, 39, 0.6492307692307693, 0.001637787727905908
83, 59, 23, 0.581267217630854, 0.0006885236918924469
84, 62, 36, 0.5844875346260388, 0.0009623240509631104
85, 96, 116, 0.647239263803681, 0.0066610348557407046
86, 72, 57, 0.6028571428571429, 0.0019833891795408465
87, 71, 92, 0.6011396011396012, 0.0024205068883667554
88, 76, 12, 0.6098265895953757, 0.00042692389492393645
89, 85, 35, 0.6242603550295858, 0.001137710310228382
90, 81, 66, 0.6169590643274854, 0.0024986380880103985
91, 68, 155, 0.596045197740113, 0.006860608660116759
92, 89, 78, 0.6317365269461078, 0.003435501414253399
93, 86, 144, 0.6261127596439169, 0.005217947663993987
94, 85, 162, 0.6242603550295858, 0.005360160685993253
95, 59, 47, 0.5796703296703297, 0.0016124214398319978
96, 69, 40, 0.5977337110481586, 0.0011471806559095181
97, 82, 56, 0.6205882352941177, 0.0016760060751302023
98, 87, 81, 0.6279761904761905, 0.002318384222600766
99, 57, 81, 0.5780821917808219, 0.0027328065649842013
100, 71, 87, 0.5994318181818182, 0.0025688069553468106
101, 90, 125, 0.6355421686746988, 0.005503420951640979
102, 70, 81, 0.596045197740113, 0.00231805422903162
103, 72, 72, 0.6011396011396012, 0.002035281891520178
104, 101, 48, 0.6573208722741433, 0.0023461198894073917
105, 98, 85, 0.6492307692307693, 0.0042091254389844575
106, 68, 68, 0.596045197740113, 0.0017458497234128648
107, 83, 48, 0.6224188790560472, 0.0015161657982598338
108, 77, 129, 0.6080691642651297, 0.003927682209676029
109, 70, 115, 0.5977337110481586, 0.004065398867102621
110, 71, 65, 0.6011396011396012, 0.001543828244667094
111, 89, 100, 0.6317365269461078, 0.004466443746994175
112, 89, 55, 0.6317365269461078, 0.0018629164617616327
113, 69, 56, 0.5977337110481586, 0.0018789077588681055
114, 85, 71, 0.6242603550295858, 0.0023565581888543726
115, 101, 112, 0.653250773993808, 0.005038973325014775
116, 69, 31, 0.5977337110481586, 0.0008417281885297433
117, 60, 38, 0.581267217630854, 0.0013224267269970798
118, 85, 129, 0.6242603550295858, 0.004631434188744662
119, 90, 171, 0.6336336336336337, 0.006276696214925034
120, 98, 156, 0.6492307692307693, 0.007706767188785248
121, 86, 37, 0.6261127596439169, 0.0011203464804333493
122, 98, 69, 0.6492307692307693, 0.0032764200590035333
123, 82, 64, 0.6205882352941177, 0.0035602529387717538
124, 56, 70, 0.5733695652173914, 0.0014945723543682073
125, 70, 168, 0.5977337110481586, 0.005721972910855228
126, 94, 81, 0.6432926829268293, 0.003399844266417595
127, 95, 56, 0.6432926829268293, 0.0017855860360442386
128, 84, 99, 0.6242603550295858, 0.0033331581630637896
129, 70, 18, 0.5994318181818182, 0.00046415215441075665
130, 78, 113, 0.6098265895953757, 0.00354140769920589
131, 75, 44, 0.6080691642651297, 0.0013226790272784746
132, 83, 134, 0.6205882352941177, 0.004835301536304282
133, 84, 86, 0.6242603550295858, 0.0034041449189525764
134, 82, 112, 0.6187683284457478, 0.003579617007773221
135, 80, 18, 0.6169590643274854, 0.0005559116321226736
136, 100, 180, 0.653250773993808, 0.011350548344189951
137, 78, 104, 0.6115942028985507, 0.002870960212365235
138, 87, 31, 0.6279761904761905, 0.0010810382031716062
139, 67, 77, 0.5910364145658263, 0.002006437415598015
140, 68, 90, 0.5943661971830986, 0.002455480848187772
141, 84, 85, 0.6242603550295858, 0.004080228141470317
142, 68, 138, 0.5943661971830986, 0.0035602006196600224
143, 71, 53, 0.5994318181818182, 0.0019747474598002237
144, 100, 64, 0.6512345679012346, 0.0028348370312384903
145, 74, 15, 0.6063218390804598, 0.00043519120911890256
146, 64, 20, 0.5877437325905293, 0.0005826433503623192
147, 56, 118, 0.5733695652173914, 0.0032843454004442565
148, 80, 78, 0.6151603498542274, 0.003156538336411999
149, 96, 56, 0.647239263803681, 0.002684580322779203
150, 93, 3, 0.6413373860182371, 0.0001461208568877499
151, 67, 124, 0.5943661971830986, 0.004047271317022177
152, 78, 96, 0.6115942028985507, 0.0027146670580349597
153, 85, 89, 0.6261127596439169, 0.003227022427179793
154, 64, 83, 0.5877437325905293, 0.0027400666316685306
155, 79, 61, 0.6133720930232558, 0.002048425709331068
156, 77, 117, 0.6098265895953757, 0.0035960945792674302
157, 103, 71, 0.6614420062695925, 0.003932012257001958
158, 73, 42, 0.6045845272206304, 0.0018612859986513524
159, 82, 90, 0.6187683284457478, 0.0029604182890064475
160, 82, 54, 0.6187683284457478, 0.0018405000769407599
161, 56, 18, 0.5765027322404371, 0.000691614657083195
162, 101, 67, 0.6573208722741433, 0.003345160341730504
163, 78, 130, 0.6115942028985507, 0.005856055416984793
164, 89, 36, 0.6336336336336337, 0.0016523632569051597
165, 88, 82, 0.6298507462686567, 0.003048441721043717
166, 89, 55, 0.6317365269461078, 0.002166372253738666
167, 80, 14, 0.6133720930232558, 0.0004727931518580632
168, 93, 42, 0.6393939393939394, 0.0017641229299773945
169, 109, 64, 0.6719745222929936, 0.003726612767918434
170, 88, 82, 0.6317365269461078, 0.0030942180761193492
171, 78, 98, 0.6115942028985507, 0.0038353365133481573
172, 79, 124, 0.6133720930232558, 0.00490571935648771
173, 69, 75, 0.596045197740113, 0.002520600258507585
174, 62, 80, 0.5828729281767956, 0.0019552783710423687
175, 80, 156, 0.6133720930232558, 0.005050118075208298
176, 65, 149, 0.5893854748603352, 0.002832810734975084
177, 68, 76, 0.5943661971830986, 0.0017706365444323865
178, 73, 79, 0.6045845272206304, 0.002801320471734883
179, 73, 136, 0.6028571428571429, 0.0037113114018881756
180, 70, 81, 0.596045197740113, 0.002014288468982953
181, 83, 98, 0.6205882352941177, 0.0036217611468729698
182, 75, 137, 0.6080691642651297, 0.004016355087044077
183, 80, 131, 0.6151603498542274, 0.005066219737032584
184, 76, 94, 0.6080691642651297, 0.003651492471785322
185, 87, 26, 0.6279761904761905, 0.000983239911445383
186, 63, 30, 0.5861111111111111, 0.0007473840824862504
187, 67, 98, 0.5926966292134831, 0.001971646512776048
188, 88, 101, 0.6298507462686567, 0.004059509933705772
189, 83, 71, 0.6224188790560472, 0.0034257156465229976
190, 80, 102, 0.6151603498542274, 0.003064469006796288
191, 50, 89, 0.5672043010752689, 0.0019270844169300544
192, 104, 81, 0.6614420062695925, 0.003909837615344773
193, 99, 106, 0.653250773993808, 0.005697921303637298
194, 53, 10, 0.5718157181571816, 0.00028569654985488666
195, 68, 59, 0.596045197740113, 0.0019092970790789482
196, 103, 98, 0.659375, 0.005337092177924603
197, 59, 38, 0.5796703296703297, 0.0008560803693213249
198, 74, 30, 0.6063218390804598, 0.0011998950679322025
199, 60, 115, 0.5828729281767956, 0.0028191655249078713
200, 68, 130, 0.5943661971830986, 0.0037974748703287335
201, 69, 80, 0.596045197740113, 0.0023782231037289565
202, 73, 132, 0.6011396011396012, 0.007502823170867101
203, 67, 32, 0.5943661971830986, 0.0009095261861949463
204, 68, 61, 0.5943661971830986, 0.001848255720323795
205, 101, 134, 0.65527950310559, 0.006560063656609661
206, 65, 20, 0.5910364145658263, 0.0006355696004689269
207, 67, 89, 0.5943661971830986, 0.0026797780232335425
208, 65, 57, 0.5893854748603352, 0.001986437934654266
209, 64, 37, 0.5893854748603352, 0.0012692715527081748
210, 102, 53, 0.6573208722741433, 0.0021008562800557385
211, 65, 131, 0.5893854748603352, 0.003743618792611402
